STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,MONTH,DAY_WEEK,ROUTE,MAN_COLL,DRUNK_DR,FATALS
Texas,481999,2,2,0,0,August,Friday,3,2,0,1
Texas,482000,1,1,0,0,August,Tuesday,3,0,0,1
Texas,482001,2,2,0,0,August,Wednesday,8,6,0,1
Texas,482002,1,1,0,1,August,Wednesday,6,0,0,1
Texas,482003,1,1,0,0,August,Wednesday,2,0,0,1
Texas,482004,2,2,0,0,August,Wednesday,8,2,0,1
Texas,482005,1,1,0,0,August,Thrusday,6,0,0,1
Texas,482006,2,2,0,1,August,Saturday,3,0,0,1
Texas,482007,1,1,0,0,August,Thrusday,1,0,1,1
Texas,482008,1,1,0,1,August,Sunday,1,0,0,1
Texas,482009,4,1,3,0,August,Friday,7,0,0,1
Texas,482010,1,1,0,0,August,Friday,3,0,0,1
Texas,482011,1,1,0,0,August,Saturday,3,0,0,1
Texas,482012,1,1,0,0,August,Thrusday,8,0,1,1
Texas,482013,1,1,0,0,August,Monday,8,0,0,1
Texas,482014,1,1,0,0,August,Sunday,8,0,0,1
Texas,482015,2,2,0,1,August,Saturday,2,0,0,1
Texas,482016,1,1,0,1,August,Saturday,6,0,0,1
Texas,482017,2,2,0,0,August,Friday,2,6,0,1
Texas,482018,3,3,0,0,August,Tuesday,6,2,0,1
Texas,482019,2,2,0,0,August,Saturday,3,0,1,1
Texas,482020,1,1,0,0,August,Sunday,8,0,1,1
Texas,482021,2,2,0,0,August,Saturday,3,6,0,4
Texas,482022,1,1,0,1,August,Sunday,7,0,1,1
Texas,482023,3,3,0,0,August,Wednesday,7,6,1,1
Texas,482024,1,1,0,0,August,Thrusday,8,0,1,1
Texas,482025,1,1,0,1,August,Wednesday,6,0,0,1
Texas,482026,1,1,0,1,August,Saturday,7,0,1,1
Texas,482027,1,1,0,0,August,Tuesday,1,0,0,1
Texas,482028,1,1,0,1,August,Sunday,6,0,0,1
Texas,482029,2,2,0,0,August,Thrusday,3,6,0,1
Texas,482030,1,1,0,0,August,Monday,1,0,0,1
Texas,482031,2,2,0,0,August,Thrusday,3,2,1,1
Texas,482032,2,2,0,0,August,Saturday,7,6,1,1
Texas,482033,4,4,0,0,August,Monday,1,1,0,1
Texas,482034,2,2,0,0,August,Monday,2,6,0,1
Texas,482035,3,3,0,0,August,Thrusday,7,6,0,1
Texas,482036,1,1,0,2,August,Sunday,6,0,1,1
Texas,482037,1,1,0,0,August,Thrusday,3,0,1,1
Texas,482038,1,1,0,0,August,Sunday,1,0,0,1
Texas,482039,3,3,0,1,August,Saturday,1,0,0,2
Texas,482040,2,2,0,0,August,Wednesday,2,6,0,1
Texas,482041,1,1,0,0,August,Saturday,8,0,1,1
Texas,482042,2,2,0,0,August,Saturday,2,1,1,1
Texas,482043,1,1,0,0,August,Monday,7,0,1,1
Texas,482044,2,2,0,0,August,Thrusday,2,2,1,1
Texas,482046,1,1,0,0,August,Friday,6,0,1,1
Texas,482047,2,2,0,0,August,Sunday,1,2,1,1
Texas,482048,1,1,0,0,August,Tuesday,8,0,0,1
Texas,482049,2,2,0,0,August,Thrusday,2,8,0,1
Texas,482050,2,2,0,0,August,Thrusday,8,6,0,1
Texas,482051,1,1,0,0,August,Thrusday,8,0,0,1
Texas,482052,1,1,0,0,August,Friday,3,0,0,1
Texas,482053,2,2,0,2,August,Wednesday,8,2,0,1
Texas,482054,2,2,0,0,August,Saturday,3,2,1,1
Texas,482055,1,1,0,0,August,Saturday,3,0,0,1
Texas,482056,1,1,0,1,August,Friday,1,0,0,1
Texas,482057,1,1,0,0,August,Friday,2,0,0,1
Texas,482058,2,2,0,0,August,Wednesday,8,2,0,1
Texas,482059,1,1,0,2,August,Tuesday,3,0,0,1
Texas,482060,3,3,0,0,August,Tuesday,1,1,0,3
Texas,482061,1,1,0,0,August,Friday,3,0,0,1
Texas,482062,1,1,0,1,August,Monday,1,0,0,1
Texas,482063,1,1,0,0,August,Thrusday,1,0,0,1
Texas,482064,1,1,0,1,August,Tuesday,8,0,0,1
Texas,482065,1,1,0,0,August,Sunday,2,0,0,1
Texas,482066,1,1,0,1,August,Wednesday,2,0,0,1
Texas,482067,4,4,0,0,August,Tuesday,1,1,0,1
Texas,482068,2,2,0,0,August,Tuesday,8,6,0,1
Texas,482069,1,1,0,0,August,Tuesday,8,0,0,1
Texas,482070,1,1,0,0,August,Friday,3,0,0,1
Texas,482071,1,1,0,0,September,Sunday,6,0,0,1
Texas,482072,2,2,0,0,August,Monday,2,0,0,1
Texas,482073,2,2,0,0,August,Tuesday,1,1,0,1
Texas,482074,2,2,0,0,August,Saturday,6,0,2,2
Texas,482075,2,2,0,1,September,Saturday,1,0,0,1
Texas,482076,1,1,0,0,August,Saturday,1,0,1,1
Texas,482078,1,1,0,1,August,Friday,3,0,0,1
Texas,482079,1,1,0,1,August,Monday,1,0,0,1
Texas,482080,1,1,0,1,August,Monday,7,0,0,1
Texas,482081,1,1,0,0,August,Tuesday,6,0,0,1
Texas,482082,2,2,0,0,August,Monday,2,6,0,1
Texas,482083,2,2,0,1,August,Monday,4,0,0,1
Texas,482084,3,3,0,0,August,Monday,8,6,0,2
Texas,482085,3,3,0,0,August,Monday,3,8,0,1
Texas,482086,2,1,1,0,August,Monday,1,0,0,1
Texas,482087,2,2,0,0,August,Monday,3,2,0,2
Texas,482088,2,2,0,0,August,Monday,3,1,0,1
Texas,482089,4,4,0,0,August,Monday,2,1,0,1
Texas,482090,2,2,0,0,August,Tuesday,2,1,0,1
Texas,482091,1,1,0,1,August,Sunday,6,0,0,1
Texas,482092,1,1,0,8,August,Saturday,6,0,1,2
Texas,482093,1,1,0,0,August,Friday,1,0,0,1
Texas,482094,2,1,1,0,August,Sunday,1,0,0,2
Texas,482095,1,1,0,0,August,Saturday,8,0,0,1
Texas,482096,2,2,0,0,August,Sunday,3,1,0,1
Texas,482097,1,1,0,1,August,Sunday,8,0,0,1
Texas,482098,1,1,0,0,August,Sunday,4,0,1,2
Texas,482099,1,1,0,1,August,Sunday,3,0,0,1
Texas,482100,1,1,0,0,August,Sunday,1,0,0,1
Texas,482101,2,2,0,0,August,Saturday,8,6,0,1
Texas,482102,1,1,0,0,August,Saturday,6,0,1,1
Texas,482103,2,2,0,0,August,Sunday,3,2,2,2
Texas,482104,2,2,0,1,August,Sunday,1,0,0,1
Texas,482105,3,3,0,0,August,Friday,6,6,0,1
Texas,482106,1,1,0,0,August,Saturday,4,0,0,2
Texas,482107,1,1,0,0,August,Saturday,6,0,0,1
Texas,482108,2,2,0,1,August,Friday,2,2,0,1
Texas,482109,4,4,0,0,August,Friday,3,1,0,1
Texas,482110,1,1,0,0,August,Saturday,8,0,0,1
Texas,482111,2,2,0,0,August,Thrusday,6,2,0,1
Texas,482112,2,2,0,0,August,Wednesday,2,6,0,1
Texas,482113,1,1,0,2,August,Wednesday,6,0,0,1
Texas,482114,2,2,0,0,August,Wednesday,3,2,1,2
Texas,482115,2,2,0,0,August,Wednesday,3,11,0,1
Texas,482116,1,1,0,0,August,Thrusday,4,0,1,1
Texas,482117,1,1,0,0,August,Thrusday,1,0,0,1
Texas,482118,1,1,0,1,August,Thrusday,7,0,0,1
Texas,482119,1,1,0,0,August,Thrusday,8,0,1,1
Texas,482120,2,2,0,0,August,Wednesday,2,2,0,1
Texas,482121,2,2,0,0,August,Wednesday,6,6,0,1
Texas,482122,1,1,0,0,August,Thrusday,6,0,0,2
Texas,482123,1,1,0,1,August,Friday,8,0,1,1
Texas,482124,10,1,9,0,August,Wednesday,7,0,1,1
Texas,482125,1,1,0,0,August,Thrusday,4,0,1,1
Texas,482126,2,2,0,0,August,Thrusday,2,1,0,1
Texas,482127,1,1,0,1,August,Wednesday,7,0,0,1
Texas,482128,2,2,0,0,August,Friday,6,11,0,1
Texas,482129,1,1,0,0,August,Wednesday,8,0,0,1
Texas,482130,1,1,0,0,August,Thrusday,4,0,0,1
Texas,482131,2,2,0,0,August,Thrusday,1,2,1,2
Texas,482132,2,2,0,0,August,Friday,3,6,0,1
Texas,482133,2,2,0,0,August,Wednesday,3,6,1,1
Texas,482134,1,1,0,1,July,Monday,6,0,0,1
Texas,482135,1,1,0,0,August,Wednesday,1,0,0,1
Texas,482136,1,1,0,0,August,Wednesday,1,0,0,1
Texas,482137,1,1,0,1,July,Thrusday,7,0,0,1
Texas,482138,3,3,0,0,July,Saturday,2,6,1,1
Texas,482139,2,2,0,0,August,Saturday,1,1,0,1
Texas,482140,2,2,0,0,August,Monday,8,2,1,1
Texas,482141,2,2,0,0,August,Sunday,3,6,0,1
Texas,482142,1,1,0,1,August,Saturday,6,0,0,1
Texas,482143,1,1,0,0,August,Sunday,7,0,1,1
Texas,482144,1,1,0,1,September,Sunday,6,0,0,1
Texas,482145,1,1,0,1,September,Monday,1,0,0,1
Texas,482146,1,1,0,0,August,Saturday,4,0,1,1
Texas,482147,1,1,0,2,September,Sunday,8,0,0,2
Texas,482148,2,2,0,0,September,Monday,2,8,0,4
Texas,482149,1,1,0,2,August,Sunday,8,0,0,1
Texas,482150,1,1,0,0,August,Friday,2,0,0,1
Texas,482151,1,1,0,1,August,Wednesday,3,0,0,1
Texas,482153,1,1,0,0,August,Friday,2,0,0,1
Texas,482154,1,1,0,0,January,Sunday,1,0,1,1
Texas,482155,2,2,0,0,August,Saturday,2,2,1,1
Texas,482156,2,2,0,1,August,Thrusday,6,0,0,1
Texas,482157,2,2,0,0,September,Saturday,8,2,1,1
Texas,482158,2,2,0,0,August,Tuesday,8,11,0,1
Texas,482159,1,1,0,0,August,Thrusday,8,0,0,1
Texas,482160,1,1,0,0,September,Thrusday,8,0,1,1
Texas,482161,2,2,0,0,August,Tuesday,2,6,0,1
Texas,482162,1,1,0,1,August,Friday,1,0,0,1
Texas,482163,1,1,0,1,August,Tuesday,4,0,0,1
Texas,482165,2,2,0,0,June,Friday,6,6,0,1
Texas,482166,3,3,0,0,August,Wednesday,1,0,0,1
Texas,482167,2,2,0,0,August,Monday,8,6,0,1
Texas,482168,1,1,0,1,September,Saturday,1,0,0,1
Texas,482169,2,2,0,0,September,Tuesday,3,1,1,2
Texas,482170,2,2,0,1,August,Friday,1,0,1,1
Texas,482171,2,2,0,0,August,Wednesday,8,6,0,1
Texas,482172,1,1,0,0,September,Tuesday,2,0,0,1
Texas,482173,1,1,0,0,August,Saturday,3,0,1,1
Texas,482174,1,1,0,0,September,Saturday,4,0,0,1
Texas,482175,2,2,0,0,August,Thrusday,3,1,0,1
Texas,482176,2,2,0,0,September,Wednesday,2,6,0,2
Texas,482177,2,1,1,0,August,Sunday,3,0,0,1
Texas,482178,1,1,0,1,August,Monday,8,0,0,1
Texas,482179,1,1,0,0,August,Thrusday,1,0,0,1
Texas,482180,8,5,3,0,September,Thrusday,2,1,0,1
Texas,482181,2,2,0,0,September,Thrusday,8,6,0,1
Texas,482182,1,1,0,0,August,Thrusday,8,0,0,1
Texas,482183,2,2,0,0,September,Saturday,2,6,1,2
Texas,482184,1,1,0,0,August,Friday,3,0,1,1
Texas,482185,2,2,0,0,August,Wednesday,2,1,0,1
Texas,482186,1,1,0,0,September,Monday,6,0,1,1
Texas,482187,1,1,0,0,September,Friday,2,0,0,1
Texas,482188,2,2,0,0,August,Thrusday,3,2,1,1
Texas,482189,1,1,0,0,August,Tuesday,2,0,0,1
Texas,482190,1,1,0,0,May,Sunday,1,0,0,1
Texas,482191,3,3,0,0,March,Sunday,7,7,0,1
Texas,482192,1,1,0,0,August,Friday,4,0,1,1
Texas,482193,1,1,0,1,September,Friday,2,0,0,1
Texas,482194,1,1,0,0,June,Wednesday,1,0,0,1
Texas,482195,1,1,0,0,September,Sunday,3,0,0,1
Texas,482197,1,1,0,0,September,Sunday,8,0,0,1
Texas,482198,2,2,0,0,August,Thrusday,3,6,0,1
Texas,482199,1,1,0,0,August,Sunday,3,0,0,1
Texas,482200,2,1,1,0,September,Sunday,7,0,1,1
Texas,482201,1,1,0,1,August,Friday,3,0,1,1
Texas,482202,1,1,0,0,September,Sunday,6,0,0,2
Texas,482203,2,2,0,0,September,Saturday,2,1,0,1
Texas,482204,2,2,0,0,September,Monday,2,6,0,2
Texas,482205,1,1,0,0,August,Friday,8,0,1,1
Texas,482206,1,1,0,0,August,Thrusday,1,0,0,1
Texas,482207,2,2,0,0,August,Friday,8,6,0,1
Texas,482208,1,1,0,0,September,Sunday,4,0,1,1
Texas,482209,2,2,0,0,September,Thrusday,2,0,0,1
Texas,482210,2,2,0,0,September,Saturday,2,2,0,2
Texas,482211,2,2,0,0,September,Saturday,8,6,0,1
Texas,482212,1,1,0,1,September,Tuesday,6,0,0,1
Texas,482213,2,1,1,0,June,Wednesday,2,0,0,1
Texas,482214,1,1,0,0,September,Wednesday,4,0,0,1
Texas,482215,2,2,0,1,September,Sunday,6,1,0,1
Texas,482216,2,2,0,0,September,Saturday,3,2,1,2
Texas,482217,1,1,0,0,August,Monday,2,0,0,1
Texas,482218,2,2,0,0,August,Friday,2,6,0,1
Texas,482219,1,1,0,1,August,Friday,6,0,0,1
Texas,482220,1,1,0,2,August,Tuesday,4,0,0,1
Texas,482222,2,2,0,0,February,Friday,2,1,1,1
Texas,482223,3,3,0,0,September,Tuesday,3,2,0,1
Texas,482224,1,1,0,0,June,Saturday,1,0,0,1
Texas,482225,2,2,0,0,August,Friday,3,2,1,1
Texas,482226,1,1,0,1,August,Thrusday,7,0,0,1
Texas,482227,1,1,0,1,September,Tuesday,3,0,0,1
Texas,482228,1,1,0,0,August,Friday,6,0,0,1
Texas,482229,1,1,0,0,September,Tuesday,8,0,1,2
Texas,482230,2,2,0,0,August,Saturday,2,1,1,2
Texas,482231,4,4,0,0,September,Sunday,8,1,0,3
Texas,482232,9,9,0,0,September,Monday,2,1,0,1
Texas,482233,2,2,0,0,September,Wednesday,2,6,0,1
Texas,482234,1,1,0,0,September,Monday,6,0,1,1
Texas,482235,1,1,0,0,September,Monday,2,0,0,1
Texas,482236,3,3,0,1,September,Wednesday,2,0,0,1
Texas,482237,3,3,0,0,September,Saturday,8,2,0,1
Texas,482238,1,1,0,0,September,Wednesday,3,0,0,1
Texas,482239,1,1,0,1,August,Thrusday,1,0,0,1
Texas,482240,1,1,0,0,September,Friday,6,0,1,1
Texas,482241,2,2,0,0,August,Monday,2,1,0,1
Texas,482242,1,1,0,0,September,Saturday,3,0,0,3
Texas,482243,3,3,0,1,March,Wednesday,1,0,0,1
Texas,482244,2,2,0,0,August,Friday,6,6,0,1
Texas,482245,2,2,0,0,September,Thrusday,6,6,0,1
Texas,482246,1,1,0,1,September,Tuesday,6,0,0,1
Texas,482247,1,1,0,1,September,Saturday,6,0,0,1
Texas,482248,2,2,0,0,August,Tuesday,8,2,0,1
Texas,482249,1,1,0,0,August,Wednesday,4,0,0,1
Texas,482250,1,1,0,1,September,Saturday,8,0,0,1
Texas,482251,4,4,0,2,August,Sunday,1,1,0,2
Texas,482252,1,1,0,1,August,Tuesday,6,0,0,1
Texas,482253,2,2,0,1,August,Saturday,1,0,0,1
Texas,482255,2,2,0,0,August,Wednesday,6,6,0,1
Texas,482256,1,1,0,1,August,Friday,1,0,0,1
Texas,482257,1,1,0,1,September,Sunday,3,0,0,1
Texas,482258,1,1,0,1,September,Friday,3,0,0,1
Texas,482259,2,2,0,0,August,Monday,7,7,1,1
Texas,482260,1,1,0,0,September,Saturday,4,0,1,1
Texas,482261,1,1,0,0,September,Friday,8,0,0,1
Texas,482262,1,1,0,0,September,Monday,6,0,0,1
Texas,482263,1,1,0,1,September,Saturday,7,0,0,1
Texas,482264,2,2,0,0,September,Monday,1,1,0,1
Texas,482265,2,2,0,0,September,Friday,8,1,0,1
Texas,482266,3,3,0,0,August,Wednesday,8,1,0,1
Texas,482267,1,1,0,1,September,Friday,6,0,0,1
Texas,482268,1,1,0,1,September,Wednesday,3,0,0,1
Texas,482269,2,2,0,0,September,Tuesday,2,6,0,1
Texas,482270,1,1,0,0,September,Sunday,4,0,0,1
Texas,482271,3,3,0,1,September,Wednesday,6,6,0,1
Texas,482272,11,1,10,0,September,Saturday,1,0,0,1
Texas,482273,2,2,0,0,August,Friday,2,6,1,1
Texas,482274,1,1,0,0,August,Wednesday,3,0,0,1
Texas,482275,1,1,0,0,September,Wednesday,2,0,1,1
Texas,482276,2,2,0,0,August,Thrusday,3,6,1,1
Texas,482277,3,3,0,1,September,Friday,1,0,0,1
Texas,482278,2,2,0,0,September,Sunday,7,0,0,1
Texas,482279,1,1,0,0,September,Monday,2,0,0,1
Texas,482280,1,1,0,0,September,Sunday,2,0,0,2
Texas,482281,2,2,0,0,September,Saturday,2,2,0,1
Texas,482282,2,2,0,0,September,Tuesday,3,6,0,1
Texas,482283,1,1,0,1,July,Monday,2,0,0,1
Texas,482284,2,2,0,0,August,Thrusday,7,1,1,1
Texas,482285,2,2,0,0,August,Sunday,1,1,1,1
Texas,482286,2,1,1,1,September,Thrusday,1,0,1,1
Texas,482287,2,2,0,0,September,Friday,6,6,0,1
Texas,482288,2,2,0,0,August,Sunday,8,2,0,1
Texas,482289,1,1,0,0,August,Saturday,8,0,0,1
Texas,482290,2,2,0,0,September,Tuesday,2,1,0,1
Texas,482291,1,1,0,0,September,Friday,4,0,0,1
Texas,482292,1,1,0,1,September,Tuesday,1,0,0,1
Texas,482293,2,2,0,0,September,Tuesday,2,1,0,1
Texas,482294,1,1,0,0,September,Monday,8,0,0,1
Texas,482295,1,1,0,1,September,Wednesday,1,0,0,1
Texas,482296,2,2,0,0,August,Friday,1,1,1,1
Texas,482297,1,1,0,0,September,Saturday,2,0,0,1
Texas,482298,1,1,0,0,September,Monday,1,0,0,1
Texas,482299,2,2,0,0,September,Tuesday,2,2,0,1
Texas,482300,1,1,0,0,September,Saturday,4,0,0,1
Texas,482301,1,1,0,0,August,Saturday,3,0,1,1
Texas,482302,2,2,0,0,September,Thrusday,2,6,0,1
Texas,482303,2,2,0,0,September,Friday,8,6,0,1
Texas,482304,1,1,0,0,September,Thrusday,3,0,0,1
Texas,482305,1,1,0,0,September,Friday,8,0,0,1
Texas,482306,2,2,0,1,September,Tuesday,3,0,0,1
Texas,482307,1,1,0,1,September,Wednesday,6,0,0,1
Texas,482308,3,3,0,0,September,Wednesday,2,2,0,1
Texas,482309,1,1,0,0,September,Saturday,7,0,1,1
Texas,482310,1,1,0,0,September,Thrusday,3,0,0,2
Texas,482311,2,2,0,0,September,Wednesday,7,1,0,1
Texas,482312,1,1,0,0,September,Thrusday,3,0,1,1
Texas,482313,3,3,0,0,August,Friday,3,8,1,1
Texas,482314,1,1,0,1,July,Friday,8,0,0,1
Texas,482315,2,2,0,0,September,Friday,8,11,0,1
Texas,482316,1,1,0,0,September,Saturday,1,0,0,1
Texas,482317,1,1,0,0,August,Thrusday,2,0,0,1
Texas,482319,2,2,0,0,August,Monday,2,2,1,1
Texas,482320,5,5,0,0,August,Tuesday,1,1,0,2
Texas,482321,2,2,0,0,August,Friday,3,0,0,1
Texas,482322,1,1,0,0,August,Sunday,8,0,1,1
Texas,482323,1,1,0,0,August,Friday,4,0,0,1
Texas,482324,1,1,0,0,August,Sunday,3,0,0,1
Texas,482325,1,1,0,0,August,Sunday,2,0,1,1
Texas,482326,4,4,0,0,August,Friday,3,8,0,1
Texas,482327,2,2,0,0,August,Monday,6,6,0,1
Texas,482328,1,1,0,1,August,Thrusday,2,0,0,1
Texas,482329,2,1,1,0,August,Sunday,2,0,1,1
Texas,482330,2,2,0,0,August,Wednesday,3,6,0,1
Texas,482331,1,1,0,0,July,Sunday,6,0,1,1
Texas,482332,4,4,0,0,September,Wednesday,1,1,0,1
Texas,482333,1,1,0,0,September,Sunday,3,0,0,1
Texas,482334,2,2,0,0,September,Saturday,6,1,0,1
Texas,482335,1,1,0,1,September,Wednesday,6,0,0,1
Texas,482336,8,8,0,0,September,Thrusday,1,1,0,4
Texas,482337,2,2,0,0,September,Wednesday,3,2,0,1
Texas,482338,2,2,0,0,September,Saturday,7,6,0,1
Texas,482339,1,1,0,0,September,Friday,8,0,1,1
Texas,482340,2,2,0,0,September,Friday,2,6,0,1
Texas,482341,1,1,0,2,September,Tuesday,6,0,0,1
Texas,482342,2,2,0,0,September,Thrusday,7,1,0,1
Texas,482343,2,2,0,1,September,Sunday,6,0,0,1
Texas,482344,2,2,0,0,August,Friday,1,1,1,1
Texas,482345,2,2,0,0,August,Saturday,2,0,0,1
Texas,482346,3,3,0,0,September,Monday,1,0,0,1
Texas,482347,1,1,0,0,September,Sunday,1,0,0,1
Texas,482348,2,2,0,0,September,Thrusday,1,6,0,1
Texas,482349,1,1,0,0,September,Saturday,1,0,0,1
Texas,482350,2,2,0,0,September,Thrusday,1,1,0,1
Texas,482351,5,5,0,0,September,Monday,3,1,0,1
Texas,482352,2,2,0,1,September,Friday,6,0,0,1
Texas,482353,2,2,0,1,May,Friday,2,0,0,1
Texas,482354,2,2,0,0,September,Monday,3,6,0,1
Texas,482355,1,1,0,1,September,Friday,6,0,0,1
Texas,482356,3,3,0,0,September,Tuesday,1,2,1,2
Texas,482357,2,2,0,0,September,Tuesday,1,6,0,1
Texas,482358,1,1,0,1,September,Saturday,4,0,0,1
Texas,482359,1,1,0,0,September,Sunday,3,0,0,1
Texas,482360,2,2,0,0,September,Wednesday,8,2,0,1
Texas,482361,1,1,0,1,September,Wednesday,7,0,0,1
Texas,482362,1,1,0,0,August,Thrusday,8,0,1,1
Texas,482363,1,1,0,0,September,Saturday,2,0,1,1
Texas,482364,1,1,0,0,September,Friday,8,0,0,1
Texas,482365,2,2,0,0,September,Tuesday,3,6,0,1
Texas,482366,1,1,0,0,September,Monday,2,0,1,1
Texas,482367,1,1,0,0,September,Thrusday,7,0,1,1
Texas,482368,1,1,0,0,September,Wednesday,8,0,1,1
Texas,482369,2,2,0,0,June,Tuesday,6,0,0,1
Texas,482370,1,1,0,0,September,Friday,6,0,0,1
Texas,482371,2,1,1,0,September,Sunday,1,0,1,1
Texas,482372,2,2,0,0,September,Sunday,2,6,0,1
Texas,482373,2,2,0,0,September,Thrusday,3,1,0,1
Texas,482374,2,2,0,0,September,Wednesday,2,6,0,1
Texas,482375,1,1,0,0,September,Sunday,3,0,0,1
Texas,482376,1,1,0,1,September,Tuesday,8,0,0,1
Texas,482377,1,1,0,1,September,Thrusday,6,0,0,1
Texas,482378,1,1,0,0,September,Wednesday,6,0,0,1
Texas,482379,1,1,0,1,August,Friday,4,0,0,1
Texas,482380,2,2,0,0,September,Friday,2,6,0,1
Texas,482381,2,2,0,0,September,Monday,8,2,0,1
Texas,482382,1,1,0,0,September,Friday,4,0,0,1
Texas,482383,2,2,0,0,September,Monday,6,0,0,1
Texas,482384,2,2,0,0,September,Tuesday,3,2,0,1
Texas,482385,2,2,0,0,September,Monday,8,6,1,1
Texas,482387,1,1,0,0,August,Wednesday,1,0,0,1
Texas,482388,1,1,0,1,September,Tuesday,8,0,0,1
Texas,482389,2,2,0,0,September,Thrusday,2,2,0,2
Texas,482390,2,1,1,0,September,Thrusday,2,0,0,1
Texas,482391,1,1,0,1,September,Friday,3,0,0,1
Texas,482393,2,2,0,0,September,Wednesday,8,6,0,1
Texas,482394,1,1,0,1,September,Monday,6,0,0,1
Texas,482395,1,1,0,2,June,Monday,6,0,1,1
Texas,482396,2,2,0,0,September,Friday,2,6,1,1
Texas,482397,4,4,0,0,September,Friday,3,7,1,1
Texas,482398,2,2,0,0,September,Monday,2,2,1,1
Texas,482399,3,3,0,1,October,Monday,3,1,0,1
Texas,482400,3,3,0,0,September,Friday,3,2,0,1
Texas,482401,1,1,0,0,September,Tuesday,8,0,1,1
Texas,482402,2,2,0,0,September,Sunday,3,1,0,1
Texas,482403,1,1,0,1,September,Friday,3,0,0,1
Texas,482404,1,1,0,0,September,Saturday,2,0,1,1
Texas,482405,1,1,0,0,August,Sunday,7,0,1,1
Texas,482406,1,1,0,0,September,Sunday,6,0,1,2
Texas,482407,2,2,0,0,September,Friday,7,6,1,1
Texas,482408,2,2,0,0,October,Tuesday,3,6,0,1
Texas,482409,1,1,0,1,September,Sunday,3,0,0,1
Texas,482410,2,2,0,0,September,Monday,2,6,0,1
Texas,482411,1,1,0,0,September,Monday,1,0,0,1
Texas,482412,1,1,0,0,September,Sunday,1,0,1,1
Texas,482413,1,1,0,0,September,Saturday,2,0,0,1
Texas,482414,2,2,0,0,September,Monday,3,6,0,1
Texas,482415,2,2,0,0,September,Saturday,3,2,0,1
Texas,482416,1,1,0,0,September,Saturday,8,0,1,1
Texas,482417,2,2,0,0,September,Sunday,8,6,0,1
Texas,482418,2,2,0,0,August,Sunday,6,6,2,1
Texas,482420,1,1,0,0,September,Sunday,7,0,1,1
Texas,482421,2,2,0,0,September,Monday,2,1,0,1
Texas,482422,1,1,0,0,September,Wednesday,4,0,0,1
Texas,482423,1,1,0,0,September,Friday,2,0,1,2
Texas,482424,2,2,0,0,September,Wednesday,3,6,0,2
Texas,482425,2,2,0,0,September,Sunday,2,6,1,1
Texas,482426,3,3,0,0,September,Saturday,6,6,0,1
Texas,482427,1,1,0,1,September,Friday,6,0,0,1
Texas,482428,2,2,0,1,September,Monday,1,0,0,1
Texas,482429,1,1,0,0,September,Saturday,8,0,0,1
Texas,482430,1,1,0,0,October,Wednesday,3,0,0,1
Texas,482432,1,1,0,0,September,Wednesday,7,0,0,1
Texas,482433,2,1,1,0,October,Thrusday,2,0,0,2
Texas,482434,2,2,0,0,September,Friday,8,6,0,1
Texas,482435,1,1,0,0,September,Thrusday,3,0,0,1
Texas,482436,1,1,0,0,September,Thrusday,6,0,0,1
Texas,482437,2,2,0,0,October,Monday,8,6,1,1
Texas,482438,2,2,0,0,September,Thrusday,4,2,0,1
Texas,482439,1,1,0,1,September,Thrusday,6,0,0,1
Texas,482440,2,2,0,0,September,Friday,2,2,0,2
Texas,482441,2,2,0,0,September,Monday,1,1,0,1
Texas,482442,4,4,0,0,October,Thrusday,6,11,1,1
Texas,482443,2,2,0,0,October,Wednesday,1,1,0,1
Texas,482444,1,1,0,1,September,Friday,7,0,0,1
Texas,482445,1,1,0,0,September,Saturday,6,0,1,1
Texas,482446,1,1,0,0,October,Friday,8,0,0,1
Texas,482447,1,1,0,1,September,Friday,8,0,0,1
Texas,482448,2,2,0,0,September,Sunday,8,6,0,1
Texas,482449,1,1,0,0,October,Friday,6,0,0,1
Texas,482450,1,1,0,0,October,Thrusday,8,0,1,1
Texas,482451,1,1,0,0,October,Sunday,1,0,1,2
Texas,482453,2,2,0,0,September,Monday,8,6,0,1
Texas,482454,2,2,0,0,September,Thrusday,3,2,1,1
Texas,482455,1,1,0,0,September,Sunday,1,0,0,2
Texas,482457,1,1,0,0,October,Tuesday,3,0,0,1
Texas,482458,2,2,0,0,September,Thrusday,8,2,2,1
Texas,482459,1,1,0,1,October,Wednesday,3,0,0,1
Texas,482460,2,2,0,0,September,Tuesday,2,1,0,1
Texas,482461,3,3,0,1,October,Wednesday,1,0,0,1
Texas,482462,3,3,0,0,October,Monday,3,1,0,1
Texas,482463,1,1,0,0,October,Saturday,1,0,0,1
Texas,482464,1,1,0,1,September,Tuesday,3,0,0,1
Texas,482465,2,2,0,0,October,Saturday,3,0,0,1
Texas,482466,1,1,0,0,October,Saturday,8,0,1,2
Texas,482467,2,2,0,0,September,Saturday,6,6,0,1
Texas,482468,2,2,0,0,September,Tuesday,6,6,0,1
Texas,482469,1,1,0,1,October,Wednesday,6,0,0,1
Texas,482470,1,1,0,0,October,Tuesday,4,0,1,2
Texas,482471,2,2,0,0,September,Friday,3,6,0,1
Texas,482473,2,2,0,0,October,Friday,8,6,0,1
Texas,482474,1,1,0,1,October,Friday,6,0,0,1
Texas,482475,1,1,0,1,October,Friday,2,0,0,1
